record_id,source,name,legal_name,dba,type,category,extraction_processing_flag,phone,email,website,street_address,city,state,zip_code,county,lat,lng,license_number,license_state,license_type,license_status,license_expiration,date_issued,usda_hemp_flag,delivery,sells_seeds,home_delivery,business_category,product_focus,is_medical,is_adult_use,ownership_type,social_equity_status,sos_entity_match,sos_formation_date,sos_registered_agent,sos_entity_type,sos_status,sos_website,epa_air_permit,epa_npdes_permit,epa_rcra_generator,epa_facility_name,epa_facility_address,fire_marshal_permit,fire_marshal_violations,tier2_filed,sec_public_company,sec_cik,sec_ticker,patent_count,instagram_url,google_place_id,sales_priority,data_quality_score,notes
US-0020343,CI_Community,Data Not Available,"Central Coast Ag Farming, LLC","Central Coast Ag Farming, LLC",,Cultivation -  Processor,PENDING,(805) 694-8594,John@ccagriculture.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Barbara,,,CCL20-0000327,CA,Cultivation -  Processor,Expired,04/15/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020344,CI_Community,Data Not Available,Central Coast Processing LLC,Central Coast Processing LLC,,Cultivation -  Processor,PENDING,(805) 705-4518,Chrisbellamy@mac.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Barbara,,,CCL22-0001626,CA,Cultivation -  Processor,Active,10/02/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020345,CI_Community,Data Not Available,"Ceres Farm, LLC","Ceres Farm, LLC",,Cultivation -  Processor,PENDING,(805) 455-5926,Ceres@goheadwaters.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Barbara,,,CCL19-0003785,CA,Cultivation -  Processor,Active,07/12/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020346,CI_Community,Data Not Available,Circular Enterprises Inc.,Circular Enterprises Inc.,,Cultivation -  Processor,PENDING,(323) 602-4211,Circular940@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,CCL22-0001139,CA,Cultivation -  Processor,Expired,09/08/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020347,CI_Community,Data Not Available,"City Compassionate Caregivers, Inc.","City Compassionate Caregivers, Inc.",,Cultivation -  Processor,PENDING,(909) 936-2236,Citycompassionate@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,CCL23-0000493,CA,Cultivation -  Processor,Active,09/19/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020348,CI_Community,Data Not Available,Clean and Clear LLC,Clean and Clear LLC,,Cultivation -  Processor,PENDING,(415) 336-0374,Bmitch.Licensing@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Barbara,,,CCL20-0003183,CA,Cultivation -  Processor,Active,11/29/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020349,CI_Community,Data Not Available,"Clearlake Harvest Company, LLC","Clearlake Harvest Company, LLC",,Cultivation -  Processor,PENDING,(605) 393-7658,Info@chcfarms.Com,,Not Published,Data Not Available,CA,Data Not Available,Lake,,,CCL21-0004548,CA,Cultivation -  Processor,Expired,08/24/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020350,CI_Community,Data Not Available,Conklin Creek Farms Inc.,Conklin Creek Farms Inc.,,Cultivation -  Processor,PENDING,(707) 298-7007,Licensing@sevenmilefarms.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL21-0005437,CA,Cultivation -  Processor,Active,09/22/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020351,CI_Community,Data Not Available,Contra Costa Farms LLC,Contra Costa Farms LLC,,Cultivation -  Processor,PENDING,(480) 225-1167,Chuck@riovistafarms.Com,,Not Published,Data Not Available,CA,Data Not Available,Contra Costa,,,CCL20-0002314,CA,Cultivation -  Processor,Expired,11/16/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020352,CI_Community,Data Not Available,"Cory Farms, LLC","Cory Farms, LLC",,Cultivation -  Processor,PENDING,(415) 910-4730,Cory.Farms.LLC@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL19-0005310,CA,Cultivation -  Processor,Expired,04/01/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020353,CI_Community,Data Not Available,Crave Processing Inc,Crave Processing Inc,,Cultivation -  Processor,PENDING,(707) 489-3264,Cravelicensing@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL21-0004555,CA,Cultivation -  Processor,Expired,03/04/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020354,CI_Community,Data Not Available,Cypress Manufacturing Company,Cypress Manufacturing Company,,Cultivation -  Processor,PENDING,(831) 998-8214,Mark@lowellfarms.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL18-0003514,CA,Cultivation -  Processor,Surrendered,04/30/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020355,CI_Community,Data Not Available,DB12 Distribution,DB12 Distribution,,Cultivation -  Processor,PENDING,(469) 995-9205,Dblocko@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL19-0002070,CA,Cultivation -  Processor,Revoked,09/24/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020356,CI_Community,Data Not Available,"DNA Organics, Inc.","DNA Organics, Inc.",,Cultivation -  Processor,PENDING,(864) 979-4797,Matt@lifted-Organics.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,CCL21-0000679,CA,Cultivation -  Processor,Active,06/16/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020357,CI_Community,Data Not Available,"DNA Organics, Inc.","DNA Organics, Inc.",,Cultivation -  Processor,PENDING,(864) 979-4797,Matt@lifted-Organics.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,CCL21-0001741,CA,Cultivation -  Processor,Expired,05/31/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020358,CI_Community,Data Not Available,"DT California, LLC","DT California, LLC",,Cultivation -  Processor,PENDING,(630) 667-8791,Dave@upnorthhumboldt.Com,,Not Published,Data Not Available,CA,Data Not Available,Stanislaus,,,CCL22-0001771,CA,Cultivation -  Processor,Active,05/06/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020359,CI_Community,Data Not Available,Dencob LLC,Dencob LLC,,Cultivation -  Processor,PENDING,(760) 554-6313,Dencobfarms18@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Nevada,,,CCL20-0000431,CA,Cultivation -  Processor,Expired,06/23/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020360,CI_Community,Data Not Available,"Diamond Dipped Farms, LLC","Diamond Dipped Farms, LLC",,Cultivation -  Processor,PENDING,(707) 273-3141,Wyatt@eelriverproduceLLC.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL25-0000353,CA,Cultivation -  Processor,Active,02/18/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020361,CI_Community,Data Not Available,Dinsmore Plateau Farms LLC,Dinsmore Plateau Farms LLC,,Cultivation -  Processor,PENDING,(415) 518-6540,Trinitydog87@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL21-0002945,CA,Cultivation -  Processor,Expired,11/24/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020362,CI_Community,Data Not Available,Dogwood Industries,Dogwood Industries,,Cultivation -  Processor,PENDING,(714) 328-2943,Mike@dogwood.Life,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL19-0002601,CA,Cultivation -  Processor,Expired,08/19/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020363,CI_Community,Data Not Available,Dyer Management Center LLC,Dyer Management Center LLC,,Cultivation -  Processor,PENDING,(949) 750-5674,DyermanagementcenterLLC@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Orange,,,CCL22-0001692,CA,Cultivation -  Processor,Active,04/24/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020364,CI_Community,Data Not Available,"ECCA Investment Partners, LLC","ECCA Investment Partners, LLC",,Cultivation -  Processor,PENDING,(314) 374-6826,Blake@midamericacapital.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL18-0003202,CA,Cultivation -  Processor,Expired,09/12/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020365,CI_Community,Data Not Available,"ECD, Inc.","ECD, Inc.",,Cultivation -  Processor,PENDING,(707) 499-9157,Miles@northernemeralds.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL18-0001692,CA,Cultivation -  Processor,Surrendered,03/14/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020366,CI_Community,Data Not Available,EMERALD CITY STATION,EMERALD CITY STATION,,Cultivation -  Processor,PENDING,(510) 806-5088,Emeraldcitywillits@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL18-0003250,CA,Cultivation -  Processor,Expired,08/05/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020367,CI_Community,Data Not Available,ESG Consulting LLC,ESG Consulting LLC,,Cultivation -  Processor,PENDING,(949) 922-3453,Ryan@trimdepotca.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL24-0000173,CA,Cultivation -  Processor,Active,08/02/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020368,CI_Community,Data Not Available,"Eclipse LGG, LLC","Eclipse LGG, LLC",,Cultivation -  Processor,PENDING,(917) 686-3461,Zach@humfarms.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL20-0001455,CA,Cultivation -  Processor,Expired,08/21/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020369,CI_Community,Data Not Available,"El Dorado Processing, LLC","El Dorado Processing, LLC",,Cultivation -  Processor,PENDING,(805) 233-7569,Eldoradobrandsca@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Luis Obispo,,,CCL21-0004787,CA,Cultivation -  Processor,Surrendered,07/20/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020370,CI_Community,Data Not Available,"Elevate Manufacturing, Inc.","Elevate Manufacturing, Inc.",,Cultivation -  Processor,PENDING,(213) 267-5016,Licensing@elevatemanufacturingca.Com,,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,,,CCL22-0001193,CA,Cultivation -  Processor,Expired,03/24/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020371,CI_Community,Data Not Available,"Elevation Wellness Center, Inc.","Elevation Wellness Center, Inc.",,Cultivation -  Processor,PENDING,(213) 567-4201,Jameskimlicensing@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,CCL23-0000464,CA,Cultivation -  Processor,Active,07/09/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020372,CI_Community,Data Not Available,"Emerald Family Farms, LLC","Emerald Family Farms, LLC",,Cultivation -  Processor,PENDING,(707) 630-5049,Compliance@emeraldfamilyfarms.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL18-0001583,CA,Cultivation -  Processor,Surrendered,11/30/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020373,CI_Community,Data Not Available,"Emerald Family, LLC","Emerald Family, LLC",,Cultivation -  Processor,PENDING,(707) 630-5049,Compliance@emeraldfamilyfarms.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL19-0004012,CA,Cultivation -  Processor,Expired,01/02/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020374,CI_Community,Data Not Available,"Emerald Group, LLC","Emerald Group, LLC",,Cultivation -  Processor,PENDING,(707) 923-4321,Admin@lostcoaste.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL21-0003794,CA,Cultivation -  Processor,Active,11/29/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020375,CI_Community,Data Not Available,"Emerald Sun Manufacturing, LLC","Emerald Sun Manufacturing, LLC",,Cultivation -  Processor,PENDING,(707) 861-8118,Dean@emeraldsun.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL19-0001190,CA,Cultivation -  Processor,Expired,08/26/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020376,CI_Community,Data Not Available,"Encinal Operations, Inc.","Encinal Operations, Inc.",,Cultivation -  Processor,PENDING,(206) 591-1332,Hongyecorporation@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL22-0001871,CA,Cultivation -  Processor,Active,07/10/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020377,CI_Community,Data Not Available,"Envy Farms, LLC","Envy Farms, LLC",,Cultivation -  Processor,PENDING,(626) 384-1834,Greatlanddevelopment@outlook.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL19-0000194,CA,Cultivation -  Processor,Expired,06/21/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020378,CI_Community,Data Not Available,"Essential Co, LLC","Essential Co, LLC",,Cultivation -  Processor,PENDING,(323) 632-6469,Aaron@traditional.Com,,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,,,CCL20-0002582,CA,Cultivation -  Processor,Active,01/29/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020379,CI_Community,Data Not Available,"Event Horizon Technologies, Inc.","Event Horizon Technologies, Inc.",,Cultivation -  Processor,PENDING,(202) 257-2738,Jaime@flowcannabis.Co,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL18-0001544,CA,Cultivation -  Processor,Active,08/19/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020380,CI_Community,Data Not Available,"Event Horizon Technologies, Inc.","Event Horizon Technologies, Inc.",,Cultivation -  Processor,PENDING,(415) 601-7184,Michael.Wheeler@eventhorizontechnologies.Net,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL18-0002664,CA,Cultivation -  Processor,Expired,03/05/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020381,CI_Community,Data Not Available,"Event Horizon Technologies, Inc.","Event Horizon Technologies, Inc.",,Cultivation -  Processor,PENDING,(415) 601-7184,Michael.Wheeler@eventhorizontechnologies.Net,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL19-0000589,CA,Cultivation -  Processor,Expired,05/14/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020382,CI_Community,Data Not Available,"Event Horizon Technologies, Inc.","Event Horizon Technologies, Inc.",,Cultivation -  Processor,PENDING,(510) 435-8205,Drp@flowcannabis.Co,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,CCL21-0002981,CA,Cultivation -  Processor,Expired,08/30/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020383,CI_Community,Data Not Available,Evergreen 810 Distribution Inc.,Evergreen 810 Distribution Inc.,,Cultivation -  Processor,PENDING,(714) 415-9817,Austin.Ean.Barber@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,CCL21-0005534,CA,Cultivation -  Processor,Active,04/18/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020384,CI_Community,Data Not Available,"Evergreen Development Services, LLC","Evergreen Development Services, LLC",,Cultivation -  Processor,PENDING,(415) 336-0374,Brian@shrynegroup.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL21-0004573,CA,Cultivation -  Processor,Surrendered,11/14/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020385,CI_Community,Data Not Available,"FLRish Farms Cultivation 2, LLC","FLRish Farms Cultivation 2, LLC",,Cultivation -  Processor,PENDING,(510) 610-7444,John.Lic@statehouse.Co,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL18-0000445,CA,Cultivation -  Processor,Active,03/09/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020386,CI_Community,Data Not Available,"FNL, LLC","FNL, LLC",,Cultivation -  Processor,PENDING,(805) 689-3010,Stacia@bearextraction.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL19-0005409,CA,Cultivation -  Processor,Expired,01/17/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020387,CI_Community,Data Not Available,"Faith & Family Farms, LLC","Faith & Family Farms, LLC",,Cultivation -  Processor,PENDING,(818) 636-9736,Edgar.Ambarchyan@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL18-0003133,CA,Cultivation -  Processor,Expired,06/10/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020388,CI_Community,Data Not Available,Farm Lemoore LLC,Farm Lemoore LLC,,Cultivation -  Processor,PENDING,(805) 691-9095,FarmlemooreLLC@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Kings,,,CCL21-0003820,CA,Cultivation -  Processor,Expired,08/06/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020389,CI_Community,Data Not Available,Farmlane,Farmlane,,Cultivation -  Processor,PENDING,(805) 729-8776,David@hembraconsulting.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Barbara,,,CCL19-0000339,CA,Cultivation -  Processor,Active,05/07/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020390,CI_Community,Data Not Available,Fatbol Farms LLC,Fatbol Farms LLC,,Cultivation -  Processor,PENDING,(707) 616-4579,Fatbolfarms707@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL20-0003198,CA,Cultivation -  Processor,Expired,04/06/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020391,CI_Community,Data Not Available,"Fire Cut, LLC","Fire Cut, LLC",,Cultivation -  Processor,PENDING,(831) 461-5018,Kennyjones1983@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL19-0005292,CA,Cultivation -  Processor,Expired,12/18/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020392,CI_Community,Data Not Available,Foo Flower LLC,Foo Flower LLC,,Cultivation -  Processor,PENDING,(415) 819-1400,Charlie@fooflower.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,CCL20-0002193,CA,Cultivation -  Processor,Expired,01/11/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020393,CI_Community,Data Not Available,Forever Beauty Style Inc,Forever Beauty Style Inc,,Cultivation -  Processor,PENDING,(415) 420-5460,9131sanleandro@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,CCL24-0000526,CA,Cultivation -  Processor,Active,02/18/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020394,CI_Community,Data Not Available,"Fugate Falls, Inc.","Fugate Falls, Inc.",,Cultivation -  Processor,PENDING,(707) 499-8587,Jbakerlac@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL19-0001700,CA,Cultivation -  Processor,Expired,01/20/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020395,CI_Community,Data Not Available,"Fuji Fire Flowers, LLC","Fuji Fire Flowers, LLC",,Cultivation -  Processor,PENDING,(831) 419-5762,Damicohk@hotmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,CCL19-0005197,CA,Cultivation -  Processor,Surrendered,11/19/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020396,CI_Community,Data Not Available,G&K Produce LLC,G&K Produce LLC,,Cultivation -  Processor,PENDING,(805) 252-5755,Graham@glasshousefarms.Org,,Not Published,Data Not Available,CA,Data Not Available,Santa Barbara,,,CCL18-0001703,CA,Cultivation -  Processor,Expired,11/22/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
US-0020397,CI_Community,Data Not Available,"G-Verde, LLC","G-Verde, LLC",,Cultivation -  Processor,PENDING,(707) 223-2232,Gregggratzel@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,CCL20-0003245,CA,Cultivation -  Processor,Expired,09/09/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:CANNABIS|cat:GROWER|cat:EXTRACTION_PROCESSING
